,Store,Weekday,Date,People,Open/Close,Promotions of the store,Holiday_of_the_city,Holiday_Of_Educational_Institute,Date_No
29949,960,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29950,961,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29951,962,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29952,963,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29953,964,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29954,965,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29955,966,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29956,967,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29957,968,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29958,969,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29959,970,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29960,971,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29961,972,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29962,973,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29963,974,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29964,975,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29965,976,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29966,977,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29967,978,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29968,979,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29969,980,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29970,981,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29971,982,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29972,983,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29973,984,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29974,985,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29975,986,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29976,987,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29977,988,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29978,989,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29979,990,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29980,991,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29981,992,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29982,993,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29983,994,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29984,995,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29985,996,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29986,997,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29987,998,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29988,999,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29989,1000,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29990,1001,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29991,1002,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29992,1003,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29993,1004,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29994,1005,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29995,1006,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29996,1007,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29997,1008,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29998,1009,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
29999,1010,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30000,1011,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30001,1012,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30002,1013,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30003,1014,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30004,1015,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30005,1016,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30006,1017,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30007,1018,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30008,1019,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30009,1020,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30010,1021,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30011,1022,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30012,1023,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30013,1024,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30014,1025,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30015,1026,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30016,1027,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30017,1028,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30018,1029,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30019,1030,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30020,1031,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30021,1032,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30022,1033,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30023,1034,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30024,1035,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30025,1036,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30026,1037,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30027,1038,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30028,1039,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30029,1040,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30030,1041,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30031,1042,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30032,1043,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30033,1044,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30034,1045,7,05-07-2015,484,Open,No,No Holiday,No,2015.59703196
30035,1046,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30036,1047,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30037,1048,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30038,1049,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30039,1050,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30040,1051,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30041,1052,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30042,1053,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30043,1054,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30044,1055,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30045,1056,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30046,1057,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30047,1058,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30048,1059,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30049,1060,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30050,1061,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30051,1062,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30052,1063,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30053,1064,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30054,1065,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30055,1066,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30056,1067,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30057,1068,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30058,1069,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30059,1070,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30060,1071,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30061,1072,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30062,1073,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30063,1074,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30064,1075,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30065,1076,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30066,1077,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30067,1078,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30068,1079,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30069,1080,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30070,1081,7,05-07-2015,994,Open,No,No Holiday,No,2015.59703196
30071,1082,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30072,1083,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30073,1084,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30074,1085,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30075,1086,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30076,1087,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30077,1088,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30078,1089,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30079,1090,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30080,1091,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30081,1092,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30082,1093,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30083,1094,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30084,1095,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30085,1096,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30086,1097,7,05-07-2015,3116,Open,No,No Holiday,No,2015.59703196
30087,1098,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30088,1099,7,05-07-2015,642,Open,No,No Holiday,No,2015.59703196
30089,1100,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30090,1101,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30091,1102,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30092,1103,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30093,1104,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30094,1105,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30095,1106,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30096,1107,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30097,1108,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30098,1109,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30099,1110,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30100,1111,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30101,1112,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30102,1113,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30103,1114,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30104,1115,7,05-07-2015,0,Close,No,No Holiday,No,2015.59703196
30105,1,6,04-07-2015,560,Open,No,No Holiday,No,2015.59429224
30106,2,6,04-07-2015,1147,Open,No,No Holiday,No,2015.59429224
30107,3,6,04-07-2015,456,Open,No,No Holiday,No,2015.59429224
30108,4,6,04-07-2015,1257,Open,No,No Holiday,No,2015.59429224
30109,5,6,04-07-2015,225,Open,No,No Holiday,No,2015.59429224
30110,6,6,04-07-2015,315,Open,No,No Holiday,No,2015.59429224
30111,7,6,04-07-2015,723,Open,No,No Holiday,No,2015.59429224
30112,8,6,04-07-2015,428,Open,No,No Holiday,No,2015.59429224
30113,9,6,04-07-2015,538,Open,No,No Holiday,No,2015.59429224
30114,10,6,04-07-2015,521,Open,No,No Holiday,No,2015.59429224
30115,11,6,04-07-2015,812,Open,No,No Holiday,No,2015.59429224
30116,12,6,04-07-2015,659,Open,No,No Holiday,No,2015.59429224
30117,13,6,04-07-2015,302,Open,No,No Holiday,No,2015.59429224
30118,14,6,04-07-2015,408,Open,No,No Holiday,No,2015.59429224
30119,15,6,04-07-2015,588,Open,No,No Holiday,No,2015.59429224
30120,16,6,04-07-2015,539,Open,No,No Holiday,No,2015.59429224
30121,17,6,04-07-2015,320,Open,No,No Holiday,No,2015.59429224
30122,18,6,04-07-2015,527,Open,No,No Holiday,No,2015.59429224
30123,19,6,04-07-2015,371,Open,No,No Holiday,No,2015.59429224
30124,20,6,04-07-2015,502,Open,No,No Holiday,No,2015.59429224
30125,21,6,04-07-2015,452,Open,No,No Holiday,No,2015.59429224
30126,22,6,04-07-2015,340,Open,No,No Holiday,No,2015.59429224
30127,23,6,04-07-2015,357,Open,No,No Holiday,No,2015.59429224
30128,24,6,04-07-2015,564,Open,No,No Holiday,No,2015.59429224
30129,25,6,04-07-2015,1107,Open,No,No Holiday,No,2015.59429224
30130,26,6,04-07-2015,462,Open,No,No Holiday,No,2015.59429224
30131,27,6,04-07-2015,604,Open,No,No Holiday,No,2015.59429224
30132,28,6,04-07-2015,215,Open,No,No Holiday,No,2015.59429224
30133,29,6,04-07-2015,594,Open,No,No Holiday,No,2015.59429224
30134,30,6,04-07-2015,437,Open,No,No Holiday,No,2015.59429224
30135,31,6,04-07-2015,530,Open,No,No Holiday,No,2015.59429224
30136,32,6,04-07-2015,329,Open,No,No Holiday,No,2015.59429224
30137,33,6,04-07-2015,763,Open,No,No Holiday,No,2015.59429224
30138,34,6,04-07-2015,878,Open,No,No Holiday,No,2015.59429224
30139,35,6,04-07-2015,582,Open,No,No Holiday,No,2015.59429224
30140,36,6,04-07-2015,1047,Open,No,No Holiday,No,2015.59429224
30141,37,6,04-07-2015,615,Open,No,No Holiday,No,2015.59429224
30142,38,6,04-07-2015,524,Open,No,No Holiday,No,2015.59429224
30143,39,6,04-07-2015,411,Open,No,No Holiday,No,2015.59429224
30144,40,6,04-07-2015,474,Open,No,No Holiday,No,2015.59429224
30145,41,6,04-07-2015,428,Open,No,No Holiday,No,2015.59429224
30146,42,6,04-07-2015,785,Open,No,No Holiday,No,2015.59429224
30147,43,6,04-07-2015,384,Open,No,No Holiday,No,2015.59429224
30148,44,6,04-07-2015,390,Open,No,No Holiday,No,2015.59429224
30149,45,6,04-07-2015,442,Open,No,No Holiday,No,2015.59429224
30150,46,6,04-07-2015,573,Open,No,No Holiday,No,2015.59429224
30151,47,6,04-07-2015,612,Open,No,No Holiday,No,2015.59429224
30152,48,6,04-07-2015,261,Open,No,No Holiday,No,2015.59429224
30153,49,6,04-07-2015,562,Open,No,No Holiday,No,2015.59429224
30154,50,6,04-07-2015,339,Open,No,No Holiday,No,2015.59429224
30155,51,6,04-07-2015,567,Open,No,No Holiday,No,2015.59429224
30156,52,6,04-07-2015,422,Open,No,No Holiday,No,2015.59429224
30157,53,6,04-07-2015,387,Open,No,No Holiday,No,2015.59429224
30158,54,6,04-07-2015,707,Open,No,No Holiday,No,2015.59429224
30159,55,6,04-07-2015,362,Open,No,No Holiday,No,2015.59429224
30160,56,6,04-07-2015,630,Open,No,No Holiday,No,2015.59429224
30161,57,6,04-07-2015,555,Open,No,No Holiday,No,2015.59429224
30162,58,6,04-07-2015,454,Open,No,No Holiday,No,2015.59429224
30163,59,6,04-07-2015,247,Open,No,No Holiday,No,2015.59429224
30164,60,6,04-07-2015,445,Open,No,No Holiday,No,2015.59429224
30165,61,6,04-07-2015,570,Open,No,No Holiday,No,2015.59429224
30166,62,6,04-07-2015,412,Open,No,No Holiday,No,2015.59429224
30167,63,6,04-07-2015,741,Open,No,No Holiday,No,2015.59429224
30168,64,6,04-07-2015,823,Open,No,No Holiday,No,2015.59429224
30169,65,6,04-07-2015,295,Open,No,No Holiday,No,2015.59429224
30170,66,6,04-07-2015,548,Open,No,No Holiday,No,2015.59429224
30171,67,6,04-07-2015,485,Open,No,No Holiday,No,2015.59429224
30172,68,6,04-07-2015,1121,Open,No,No Holiday,No,2015.59429224
30173,69,6,04-07-2015,843,Open,No,No Holiday,No,2015.59429224
30174,70,6,04-07-2015,529,Open,No,No Holiday,No,2015.59429224
30175,71,6,04-07-2015,540,Open,No,No Holiday,No,2015.59429224
30176,72,6,04-07-2015,271,Open,No,No Holiday,No,2015.59429224
30177,73,6,04-07-2015,250,Open,No,No Holiday,No,2015.59429224
30178,74,6,04-07-2015,546,Open,No,No Holiday,No,2015.59429224
30179,75,6,04-07-2015,673,Open,No,No Holiday,No,2015.59429224
30180,76,6,04-07-2015,875,Open,No,No Holiday,No,2015.59429224
30181,77,6,04-07-2015,598,Open,No,No Holiday,No,2015.59429224
30182,78,6,04-07-2015,320,Open,No,No Holiday,No,2015.59429224
30183,79,6,04-07-2015,410,Open,No,No Holiday,No,2015.59429224
30184,80,6,04-07-2015,635,Open,No,No Holiday,No,2015.59429224
30185,81,6,04-07-2015,641,Open,No,No Holiday,No,2015.59429224
30186,82,6,04-07-2015,503,Open,No,No Holiday,No,2015.59429224
30187,83,6,04-07-2015,301,Open,No,No Holiday,No,2015.59429224
30188,84,6,04-07-2015,1110,Open,No,No Holiday,No,2015.59429224
30189,85,6,04-07-2015,790,Open,No,No Holiday,No,2015.59429224
30190,86,6,04-07-2015,374,Open,No,No Holiday,No,2015.59429224
30191,87,6,04-07-2015,601,Open,No,No Holiday,No,2015.59429224
30192,88,6,04-07-2015,226,Open,No,No Holiday,No,2015.59429224
30193,89,6,04-07-2015,451,Open,No,No Holiday,No,2015.59429224
30194,90,6,04-07-2015,774,Open,No,No Holiday,No,2015.59429224
30195,91,6,04-07-2015,359,Open,No,No Holiday,No,2015.59429224
30196,92,6,04-07-2015,480,Open,No,No Holiday,No,2015.59429224
30197,93,6,04-07-2015,298,Open,No,No Holiday,No,2015.59429224
30198,94,6,04-07-2015,493,Open,No,No Holiday,No,2015.59429224
30199,95,6,04-07-2015,393,Open,No,No Holiday,No,2015.59429224
30200,96,6,04-07-2015,207,Open,No,No Holiday,No,2015.59429224
30201,97,6,04-07-2015,437,Open,No,No Holiday,No,2015.59429224
30202,98,6,04-07-2015,439,Open,No,No Holiday,No,2015.59429224
30203,99,6,04-07-2015,502,Open,No,No Holiday,No,2015.59429224
30204,100,6,04-07-2015,652,Open,No,No Holiday,No,2015.59429224
30205,101,6,04-07-2015,716,Open,No,No Holiday,No,2015.59429224
30206,102,6,04-07-2015,682,Open,No,No Holiday,No,2015.59429224
30207,103,6,04-07-2015,415,Open,No,No Holiday,No,2015.59429224
30208,104,6,04-07-2015,1359,Open,No,No Holiday,No,2015.59429224
30209,105,6,04-07-2015,374,Open,No,No Holiday,No,2015.59429224
30210,106,6,04-07-2015,587,Open,No,No Holiday,No,2015.59429224
30211,107,6,04-07-2015,1060,Open,No,No Holiday,No,2015.59429224
30212,108,6,04-07-2015,857,Open,No,No Holiday,No,2015.59429224
30213,109,6,04-07-2015,660,Open,No,No Holiday,No,2015.59429224
30214,110,6,04-07-2015,388,Open,No,No Holiday,No,2015.59429224
30215,111,6,04-07-2015,582,Open,No,No Holiday,No,2015.59429224
30216,112,6,04-07-2015,710,Open,No,No Holiday,No,2015.59429224
30217,113,6,04-07-2015,655,Open,No,No Holiday,No,2015.59429224
30218,114,6,04-07-2015,449,Open,No,No Holiday,No,2015.59429224
30219,115,6,04-07-2015,744,Open,No,No Holiday,No,2015.59429224
30220,116,6,04-07-2015,604,Open,No,No Holiday,No,2015.59429224
30221,117,6,04-07-2015,300,Open,No,No Holiday,No,2015.59429224
30222,118,6,04-07-2015,699,Open,No,No Holiday,No,2015.59429224
30223,119,6,04-07-2015,554,Open,No,No Holiday,No,2015.59429224
30224,120,6,04-07-2015,487,Open,No,No Holiday,No,2015.59429224
30225,121,6,04-07-2015,214,Open,No,No Holiday,No,2015.59429224
30226,122,6,04-07-2015,888,Open,No,No Holiday,No,2015.59429224
30227,123,6,04-07-2015,443,Open,No,No Holiday,No,2015.59429224
30228,124,6,04-07-2015,323,Open,No,No Holiday,No,2015.59429224
30229,125,6,04-07-2015,980,Open,No,No Holiday,No,2015.59429224
30230,126,6,04-07-2015,397,Open,No,No Holiday,No,2015.59429224
30231,127,6,04-07-2015,614,Open,No,No Holiday,No,2015.59429224
30232,128,6,04-07-2015,583,Open,No,No Holiday,No,2015.59429224
30233,129,6,04-07-2015,882,Open,No,No Holiday,No,2015.59429224
30234,130,6,04-07-2015,496,Open,No,No Holiday,No,2015.59429224
30235,131,6,04-07-2015,474,Open,No,No Holiday,No,2015.59429224
30236,132,6,04-07-2015,700,Open,No,No Holiday,No,2015.59429224
30237,133,6,04-07-2015,323,Open,No,No Holiday,No,2015.59429224
30238,134,6,04-07-2015,328,Open,No,No Holiday,No,2015.59429224
30239,135,6,04-07-2015,550,Open,No,No Holiday,No,2015.59429224
30240,136,6,04-07-2015,371,Open,No,No Holiday,No,2015.59429224
30241,137,6,04-07-2015,728,Open,No,No Holiday,No,2015.59429224
30242,138,6,04-07-2015,300,Open,No,No Holiday,No,2015.59429224
30243,139,6,04-07-2015,346,Open,No,No Holiday,No,2015.59429224
30244,140,6,04-07-2015,703,Open,No,No Holiday,No,2015.59429224
30245,141,6,04-07-2015,467,Open,No,No Holiday,No,2015.59429224
30246,142,6,04-07-2015,380,Open,No,No Holiday,No,2015.59429224
30247,143,6,04-07-2015,495,Open,No,No Holiday,No,2015.59429224
30248,144,6,04-07-2015,571,Open,No,No Holiday,No,2015.59429224
30249,145,6,04-07-2015,867,Open,No,No Holiday,No,2015.59429224
30250,146,6,04-07-2015,668,Open,No,No Holiday,No,2015.59429224
30251,147,6,04-07-2015,759,Open,No,No Holiday,No,2015.59429224
30252,148,6,04-07-2015,707,Open,No,No Holiday,No,2015.59429224
30253,149,6,04-07-2015,338,Open,No,No Holiday,No,2015.59429224
30254,150,6,04-07-2015,657,Open,No,No Holiday,No,2015.59429224
30255,151,6,04-07-2015,572,Open,No,No Holiday,No,2015.59429224
30256,152,6,04-07-2015,394,Open,No,No Holiday,No,2015.59429224
30257,153,6,04-07-2015,334,Open,No,No Holiday,No,2015.59429224
30258,154,6,04-07-2015,649,Open,No,No Holiday,No,2015.59429224
30259,155,6,04-07-2015,634,Open,No,No Holiday,No,2015.59429224
30260,156,6,04-07-2015,340,Open,No,No Holiday,No,2015.59429224
30261,157,6,04-07-2015,651,Open,No,No Holiday,No,2015.59429224
30262,158,6,04-07-2015,582,Open,No,No Holiday,No,2015.59429224
30263,159,6,04-07-2015,665,Open,No,No Holiday,No,2015.59429224
30264,160,6,04-07-2015,501,Open,No,No Holiday,No,2015.59429224
30265,161,6,04-07-2015,653,Open,No,No Holiday,No,2015.59429224
30266,162,6,04-07-2015,533,Open,No,No Holiday,No,2015.59429224
30267,163,6,04-07-2015,662,Open,No,No Holiday,No,2015.59429224
30268,164,6,04-07-2015,471,Open,No,No Holiday,No,2015.59429224
30269,165,6,04-07-2015,285,Open,No,No Holiday,No,2015.59429224
30270,166,6,04-07-2015,749,Open,No,No Holiday,No,2015.59429224
30271,167,6,04-07-2015,563,Open,No,No Holiday,No,2015.59429224
30272,168,6,04-07-2015,469,Open,No,No Holiday,No,2015.59429224
30273,169,6,04-07-2015,476,Open,No,No Holiday,No,2015.59429224
