,Unnamed: 0,Store,Weekday,Date,People,Open/Close,Promotions of the store,Holiday_of_the_city,Holiday_Of_Educational_Institute,Promo2On,Promo2Date
23596,23596,182,5,10-07-2015,380,Open,No,No Holiday,No,0,0.0
23597,23597,183,5,10-07-2015,624,Open,No,No Holiday,No,0,0.0
23598,23598,184,5,10-07-2015,578,Open,No,No Holiday,Yes,0,0.0
23599,23599,185,5,10-07-2015,513,Open,No,No Holiday,No,0,0.0
23600,23600,186,5,10-07-2015,354,Open,No,No Holiday,No,1,2014.76923077
23601,23601,187,5,10-07-2015,855,Open,No,No Holiday,No,0,0.0
23602,23602,188,5,10-07-2015,424,Open,No,No Holiday,No,0,0.0
23603,23603,189,5,10-07-2015,837,Open,No,No Holiday,No,0,0.0
23604,23604,190,5,10-07-2015,705,Open,No,No Holiday,No,1,2014.76923077
23605,23605,191,5,10-07-2015,636,Open,No,No Holiday,No,1,2014.76923077
23606,23606,192,5,10-07-2015,853,Open,No,No Holiday,No,1,2014.76923077
23607,23607,193,5,10-07-2015,687,Open,No,No Holiday,No,0,0.0
23608,23608,194,5,10-07-2015,426,Open,No,No Holiday,No,0,0.0
23609,23609,195,5,10-07-2015,1104,Open,No,No Holiday,Yes,0,0.0
23610,23610,196,5,10-07-2015,645,Open,No,No Holiday,No,1,2011.26923077
23611,23611,197,5,10-07-2015,855,Open,No,No Holiday,No,0,0.0
23612,23612,198,5,10-07-2015,357,Open,No,No Holiday,No,1,2010.25
23613,23613,199,5,10-07-2015,634,Open,No,No Holiday,No,0,0.0
23614,23614,200,5,10-07-2015,928,Open,No,No Holiday,Yes,0,0.0
23615,23615,201,5,10-07-2015,426,Open,No,No Holiday,Yes,0,0.0
23616,23616,202,5,10-07-2015,529,Open,No,No Holiday,No,0,0.0
23617,23617,203,5,10-07-2015,906,Open,No,No Holiday,No,0,0.0
23618,23618,204,5,10-07-2015,545,Open,No,No Holiday,No,1,2014.76923077
23619,23619,205,5,10-07-2015,766,Open,No,No Holiday,No,0,0.0
23620,23620,206,5,10-07-2015,690,Open,No,No Holiday,Yes,1,2012.26923077
23621,23621,207,5,10-07-2015,1192,Open,No,No Holiday,No,0,0.0
23622,23622,208,5,10-07-2015,422,Open,No,No Holiday,No,0,0.0
23623,23623,209,5,10-07-2015,678,Open,No,No Holiday,No,1,2013.59615385
23624,23624,210,5,10-07-2015,273,Open,No,No Holiday,No,0,0.0
23625,23625,211,5,10-07-2015,1396,Open,No,No Holiday,No,0,0.0
23626,23626,212,5,10-07-2015,433,Open,No,No Holiday,No,0,0.0
23627,23627,213,5,10-07-2015,614,Open,No,No Holiday,Yes,1,2014.01923077
23628,23628,214,5,10-07-2015,649,Open,No,No Holiday,Yes,1,2014.19230769
23629,23629,215,5,10-07-2015,450,Open,No,No Holiday,No,0,0.0
23630,23630,216,5,10-07-2015,700,Open,No,No Holiday,Yes,0,0.0
23631,23631,217,5,10-07-2015,631,Open,No,No Holiday,No,0,0.0
23632,23632,218,5,10-07-2015,645,Open,No,No Holiday,No,0,0.0
23633,23633,219,5,10-07-2015,367,Open,No,No Holiday,Yes,0,0.0
23634,23634,220,5,10-07-2015,540,Open,No,No Holiday,Yes,0,0.0
23635,23635,221,5,10-07-2015,630,Open,No,No Holiday,No,0,0.0
23636,23636,222,5,10-07-2015,485,Open,No,No Holiday,No,0,0.0
23637,23637,223,5,10-07-2015,714,Open,No,No Holiday,No,1,2011.51923077
23638,23638,224,5,10-07-2015,473,Open,No,No Holiday,No,1,2013.01923077
23639,23639,225,5,10-07-2015,518,Open,No,No Holiday,No,0,0.0
23640,23640,226,5,10-07-2015,651,Open,No,No Holiday,No,0,0.0
23641,23641,227,5,10-07-2015,533,Open,No,No Holiday,Yes,0,0.0
23642,23642,228,5,10-07-2015,541,Open,No,No Holiday,Yes,0,0.0
23643,23643,229,5,10-07-2015,709,Open,No,No Holiday,No,1,2011.26923077
23644,23644,230,5,10-07-2015,909,Open,No,No Holiday,No,0,0.0
23645,23645,231,5,10-07-2015,357,Open,No,No Holiday,No,0,0.0
23646,23646,232,5,10-07-2015,405,Open,No,No Holiday,No,0,0.0
23647,23647,233,5,10-07-2015,1026,Open,No,No Holiday,No,0,0.0
23648,23648,234,5,10-07-2015,880,Open,No,No Holiday,Yes,0,0.0
23649,23649,235,5,10-07-2015,466,Open,No,No Holiday,No,1,2009.71153846
23650,23650,236,5,10-07-2015,849,Open,No,No Holiday,No,0,0.0
23651,23651,237,5,10-07-2015,599,Open,No,No Holiday,No,0,0.0
23652,23652,238,5,10-07-2015,995,Open,No,No Holiday,Yes,0,0.0
23653,23653,239,5,10-07-2015,406,Open,No,No Holiday,Yes,0,0.0
23654,23654,240,5,10-07-2015,466,Open,No,No Holiday,No,0,0.0
23655,23655,241,5,10-07-2015,646,Open,No,No Holiday,Yes,0,0.0
23656,23656,242,5,10-07-2015,362,Open,No,No Holiday,No,1,2011.26923077
23657,23657,243,5,10-07-2015,817,Open,No,No Holiday,No,0,0.0
23658,23658,244,5,10-07-2015,439,Open,No,No Holiday,Yes,1,2012.01923077
23659,23659,245,5,10-07-2015,992,Open,No,No Holiday,No,0,0.0
23660,23660,246,5,10-07-2015,905,Open,No,No Holiday,No,0,0.0
23661,23661,247,5,10-07-2015,596,Open,No,No Holiday,No,0,0.0
23662,23662,248,5,10-07-2015,1032,Open,No,No Holiday,No,1,2012.76923077
23663,23663,249,5,10-07-2015,563,Open,No,No Holiday,No,0,0.0
23664,23664,250,5,10-07-2015,597,Open,No,No Holiday,No,0,0.0
23665,23665,251,5,10-07-2015,2122,Open,No,No Holiday,Yes,0,0.0
23666,23666,252,5,10-07-2015,677,Open,No,No Holiday,Yes,0,0.0
23667,23667,253,5,10-07-2015,586,Open,No,No Holiday,Yes,0,0.0
23668,23668,254,5,10-07-2015,247,Open,No,No Holiday,No,0,0.0
23669,23669,255,5,10-07-2015,549,Open,No,No Holiday,Yes,0,0.0
23670,23670,256,5,10-07-2015,916,Open,No,No Holiday,Yes,0,0.0
23671,23671,257,5,10-07-2015,542,Open,No,No Holiday,No,0,0.0
23672,23672,258,5,10-07-2015,500,Open,No,No Holiday,No,1,2009.71153846
23673,23673,259,5,10-07-2015,2678,Open,No,No Holiday,No,0,0.0
23674,23674,260,5,10-07-2015,810,Open,No,No Holiday,No,0,0.0
23675,23675,261,5,10-07-2015,781,Open,No,No Holiday,No,1,2009.75
23676,23676,262,5,10-07-2015,3374,Open,No,No Holiday,No,0,0.0
23677,23677,263,5,10-07-2015,351,Open,No,No Holiday,No,1,2014.76923077
23678,23678,264,5,10-07-2015,709,Open,No,No Holiday,No,0,0.0
23679,23679,265,5,10-07-2015,501,Open,No,No Holiday,No,1,2015.26923077
23680,23680,266,5,10-07-2015,496,Open,No,No Holiday,No,0,0.0
23681,23681,267,5,10-07-2015,1012,Open,No,No Holiday,No,0,0.0
23682,23682,268,5,10-07-2015,554,Open,No,No Holiday,No,0,0.0
23683,23683,269,5,10-07-2015,947,Open,No,No Holiday,Yes,0,0.0
23684,23684,270,5,10-07-2015,1184,Open,No,No Holiday,No,0,0.0
23685,23685,271,5,10-07-2015,761,Open,No,No Holiday,No,1,2011.26923077
23686,23686,272,5,10-07-2015,590,Open,No,No Holiday,No,1,2011.26923077
23687,23687,273,5,10-07-2015,664,Open,No,No Holiday,Yes,0,0.0
23688,23688,274,5,10-07-2015,1354,Open,No,No Holiday,No,1,2013.19230769
23689,23689,275,5,10-07-2015,635,Open,No,No Holiday,No,1,2014.76923077
23690,23690,276,5,10-07-2015,513,Open,No,No Holiday,No,0,0.0
23691,23691,277,5,10-07-2015,571,Open,No,No Holiday,No,0,0.0
23692,23692,278,5,10-07-2015,793,Open,No,No Holiday,No,0,0.0
23693,23693,279,5,10-07-2015,566,Open,No,No Holiday,No,1,2012.76923077
23694,23694,280,5,10-07-2015,519,Open,No,No Holiday,No,0,0.0
23695,23695,281,5,10-07-2015,587,Open,No,No Holiday,No,0,0.0
23696,23696,282,5,10-07-2015,581,Open,No,No Holiday,No,0,0.0
23697,23697,283,5,10-07-2015,756,Open,No,No Holiday,No,1,2014.76923077
23698,23698,284,5,10-07-2015,399,Open,No,No Holiday,No,1,2014.76923077
23699,23699,285,5,10-07-2015,430,Open,No,No Holiday,No,0,0.0
23700,23700,286,5,10-07-2015,363,Open,No,No Holiday,No,0,0.0
23701,23701,287,5,10-07-2015,803,Open,No,No Holiday,No,1,2014.76923077
23702,23702,288,5,10-07-2015,414,Open,No,No Holiday,No,0,0.0
23703,23703,289,5,10-07-2015,499,Open,No,No Holiday,No,0,0.0
23704,23704,290,5,10-07-2015,633,Open,No,No Holiday,Yes,0,0.0
23705,23705,291,5,10-07-2015,798,Open,No,No Holiday,No,0,0.0
23706,23706,292,5,10-07-2015,161,Open,No,No Holiday,No,0,0.0
23707,23707,293,5,10-07-2015,770,Open,No,No Holiday,No,0,0.0
23708,23708,294,5,10-07-2015,719,Open,No,No Holiday,No,0,0.0
23709,23709,295,5,10-07-2015,689,Open,No,No Holiday,No,0,0.0
23710,23710,296,5,10-07-2015,798,Open,No,No Holiday,No,0,0.0
23711,23711,297,5,10-07-2015,677,Open,No,No Holiday,No,0,0.0
23712,23712,298,5,10-07-2015,696,Open,No,No Holiday,No,0,0.0
23713,23713,299,5,10-07-2015,879,Open,No,No Holiday,No,0,0.0
23714,23714,300,5,10-07-2015,858,Open,No,No Holiday,No,1,2012.01923077
23715,23715,301,5,10-07-2015,608,Open,No,No Holiday,No,0,0.0
23716,23716,302,5,10-07-2015,329,Open,No,No Holiday,No,0,0.0
23717,23717,303,5,10-07-2015,625,Open,No,No Holiday,Yes,0,0.0
23718,23718,304,5,10-07-2015,886,Open,No,No Holiday,No,0,0.0
23719,23719,305,5,10-07-2015,517,Open,No,No Holiday,No,0,0.0
23720,23720,306,5,10-07-2015,504,Open,No,No Holiday,No,1,2014.76923077
23721,23721,307,5,10-07-2015,340,Open,No,No Holiday,No,0,0.0
23722,23722,308,5,10-07-2015,850,Open,No,No Holiday,Yes,1,2010.25
23723,23723,309,5,10-07-2015,526,Open,No,No Holiday,Yes,0,0.0
23724,23724,310,5,10-07-2015,760,Open,No,No Holiday,No,0,0.0
23725,23725,311,5,10-07-2015,705,Open,No,No Holiday,No,0,0.0
23726,23726,312,5,10-07-2015,489,Open,No,No Holiday,No,0,0.0
23727,23727,313,5,10-07-2015,708,Open,No,No Holiday,No,0,0.0
23728,23728,314,5,10-07-2015,516,Open,No,No Holiday,Yes,0,0.0
23729,23729,315,5,10-07-2015,475,Open,No,No Holiday,No,0,0.0
23730,23730,316,5,10-07-2015,799,Open,No,No Holiday,Yes,0,0.0
23731,23731,317,5,10-07-2015,601,Open,No,No Holiday,No,1,2011.26923077
23732,23732,318,5,10-07-2015,701,Open,No,No Holiday,No,0,0.0
23733,23733,319,5,10-07-2015,894,Open,No,No Holiday,No,0,0.0
23734,23734,320,5,10-07-2015,1906,Open,No,No Holiday,No,0,0.0
23735,23735,321,5,10-07-2015,604,Open,No,No Holiday,No,0,0.0
23736,23736,322,5,10-07-2015,526,Open,No,No Holiday,No,1,2009.71153846
23737,23737,323,5,10-07-2015,600,Open,No,No Holiday,No,0,0.0
23738,23738,324,5,10-07-2015,550,Open,No,No Holiday,No,1,2011.26923077
23739,23739,325,5,10-07-2015,540,Open,No,No Holiday,Yes,0,0.0
23740,23740,326,5,10-07-2015,416,Open,No,No Holiday,No,0,0.0
23741,23741,327,5,10-07-2015,841,Open,No,No Holiday,No,0,0.0
23742,23742,328,5,10-07-2015,491,Open,No,No Holiday,Yes,0,0.0
23743,23743,329,5,10-07-2015,571,Open,No,No Holiday,Yes,0,0.0
23744,23744,330,5,10-07-2015,389,Open,No,No Holiday,Yes,0,0.0
23745,23745,331,5,10-07-2015,727,Open,No,No Holiday,No,1,2015.26923077
23746,23746,332,5,10-07-2015,464,Open,No,No Holiday,No,0,0.0
23747,23747,333,5,10-07-2015,1172,Open,No,No Holiday,No,0,0.0
23748,23748,334,5,10-07-2015,515,Open,No,No Holiday,Yes,0,0.0
23749,23749,335,5,10-07-2015,2265,Open,No,No Holiday,Yes,1,2013.59615385
23750,23750,336,5,10-07-2015,1727,Open,No,No Holiday,No,0,0.0
23751,23751,337,5,10-07-2015,417,Open,No,No Holiday,No,0,0.0
23752,23752,338,5,10-07-2015,566,Open,No,No Holiday,No,1,2009.71153846
23753,23753,339,5,10-07-2015,707,Open,No,No Holiday,No,0,0.0
23754,23754,340,5,10-07-2015,737,Open,No,No Holiday,No,0,0.0
23755,23755,341,5,10-07-2015,661,Open,No,No Holiday,Yes,0,0.0
23756,23756,342,5,10-07-2015,821,Open,No,No Holiday,No,1,2014.76923077
23757,23757,343,5,10-07-2015,689,Open,No,No Holiday,Yes,1,2014.26923077
23758,23758,344,5,10-07-2015,1063,Open,No,No Holiday,No,1,2011.26923077
23759,23759,345,5,10-07-2015,463,Open,No,No Holiday,No,1,2012.42307692
23760,23760,346,5,10-07-2015,608,Open,No,No Holiday,Yes,0,0.0
23761,23761,347,5,10-07-2015,411,Open,No,No Holiday,No,0,0.0
23762,23762,348,5,10-07-2015,737,Open,No,No Holiday,No,1,2012.42307692
23763,23763,349,5,10-07-2015,820,Open,No,No Holiday,No,0,0.0
23764,23764,350,5,10-07-2015,500,Open,No,No Holiday,No,1,2011.26923077
23765,23765,351,5,10-07-2015,469,Open,No,No Holiday,Yes,0,0.0
23766,23766,352,5,10-07-2015,656,Open,No,No Holiday,No,0,0.0
23767,23767,353,5,10-07-2015,1788,Open,No,No Holiday,No,0,0.0
23768,23768,354,5,10-07-2015,642,Open,No,No Holiday,Yes,0,0.0
23769,23769,355,5,10-07-2015,1141,Open,No,No Holiday,No,0,0.0
23770,23770,356,5,10-07-2015,457,Open,No,No Holiday,No,0,0.0
23771,23771,357,5,10-07-2015,993,Open,No,No Holiday,No,0,0.0
23772,23772,358,5,10-07-2015,956,Open,No,No Holiday,Yes,0,0.0
23773,23773,359,5,10-07-2015,556,Open,No,No Holiday,No,0,0.0
23774,23774,360,5,10-07-2015,766,Open,No,No Holiday,No,0,0.0
23775,23775,361,5,10-07-2015,675,Open,No,No Holiday,No,0,0.0
23776,23776,362,5,10-07-2015,1062,Open,No,No Holiday,No,0,0.0
23777,23777,363,5,10-07-2015,887,Open,No,No Holiday,No,0,0.0
23778,23778,364,5,10-07-2015,626,Open,No,No Holiday,No,0,0.0
23779,23779,365,5,10-07-2015,507,Open,No,No Holiday,No,0,0.0
23780,23780,366,5,10-07-2015,603,Open,No,No Holiday,No,0,0.0
23781,23781,367,5,10-07-2015,517,Open,No,No Holiday,No,0,0.0
23782,23782,368,5,10-07-2015,608,Open,No,No Holiday,No,0,0.0
23783,23783,369,5,10-07-2015,537,Open,No,No Holiday,No,0,0.0
23784,23784,370,5,10-07-2015,585,Open,No,No Holiday,Yes,1,2009.59615385
23785,23785,371,5,10-07-2015,437,Open,No,No Holiday,No,0,0.0
23786,23786,372,5,10-07-2015,704,Open,No,No Holiday,Yes,1,2014.34615385
23787,23787,373,5,10-07-2015,313,Open,No,No Holiday,No,1,2012.42307692
23788,23788,374,5,10-07-2015,804,Open,No,No Holiday,No,0,0.0
23789,23789,375,5,10-07-2015,812,Open,No,No Holiday,No,1,2009.71153846
23790,23790,376,5,10-07-2015,787,Open,No,No Holiday,No,0,0.0
23791,23791,377,5,10-07-2015,1044,Open,No,No Holiday,No,0,0.0
23792,23792,378,5,10-07-2015,922,Open,No,No Holiday,Yes,0,0.0
23793,23793,379,5,10-07-2015,435,Open,No,No Holiday,No,0,0.0
23794,23794,380,5,10-07-2015,1273,Open,No,No Holiday,Yes,0,0.0
23795,23795,381,5,10-07-2015,930,Open,No,No Holiday,No,0,0.0
23796,23796,382,5,10-07-2015,668,Open,No,No Holiday,No,0,0.0
23797,23797,383,5,10-07-2015,2016,Open,No,No Holiday,No,0,0.0
23798,23798,384,5,10-07-2015,1021,Open,No,No Holiday,No,1,2011.26923077
23799,23799,385,5,10-07-2015,568,Open,No,No Holiday,No,0,0.0
23800,23800,386,5,10-07-2015,518,Open,No,No Holiday,Yes,1,2013.59615385
23801,23801,387,5,10-07-2015,981,Open,No,No Holiday,Yes,0,0.0
23802,23802,388,5,10-07-2015,920,Open,No,No Holiday,Yes,0,0.0
23803,23803,389,5,10-07-2015,1226,Open,No,No Holiday,No,0,0.0
23804,23804,390,5,10-07-2015,979,Open,No,No Holiday,No,0,0.0
23805,23805,391,5,10-07-2015,672,Open,No,No Holiday,Yes,0,0.0
23806,23806,392,5,10-07-2015,651,Open,No,No Holiday,Yes,0,0.0
23807,23807,393,5,10-07-2015,553,Open,No,No Holiday,Yes,0,0.0
23808,23808,394,5,10-07-2015,659,Open,No,No Holiday,No,0,0.0
23809,23809,395,5,10-07-2015,526,Open,No,No Holiday,Yes,0,0.0
23810,23810,396,5,10-07-2015,964,Open,No,No Holiday,No,0,0.0
23811,23811,397,5,10-07-2015,738,Open,No,No Holiday,Yes,0,0.0
23812,23812,398,5,10-07-2015,602,Open,No,No Holiday,No,1,2012.01923077
23813,23813,399,5,10-07-2015,560,Open,No,No Holiday,No,1,2011.76923077
23814,23814,400,5,10-07-2015,1064,Open,No,No Holiday,No,1,2011.26923077
23815,23815,401,5,10-07-2015,569,Open,No,No Holiday,No,1,2012.26923077
23816,23816,402,5,10-07-2015,560,Open,No,No Holiday,No,1,2010.25
23817,23817,403,5,10-07-2015,721,Open,No,No Holiday,Yes,0,0.0
23818,23818,404,5,10-07-2015,562,Open,No,No Holiday,No,0,0.0
23819,23819,405,5,10-07-2015,399,Open,No,No Holiday,Yes,1,2011.26923077
23820,23820,406,5,10-07-2015,490,Open,No,No Holiday,No,0,0.0
23821,23821,407,5,10-07-2015,357,Open,No,No Holiday,No,0,0.0
23822,23822,408,5,10-07-2015,435,Open,No,No Holiday,No,0,0.0
23823,23823,409,5,10-07-2015,523,Open,No,No Holiday,No,1,2013.01923077
23824,23824,410,5,10-07-2015,679,Open,No,No Holiday,Yes,0,0.0
23825,23825,411,5,10-07-2015,679,Open,No,No Holiday,No,0,0.0
23826,23826,412,5,10-07-2015,625,Open,No,No Holiday,No,1,2010.75
23827,23827,413,5,10-07-2015,870,Open,No,No Holiday,No,0,0.0
23828,23828,414,5,10-07-2015,493,Open,No,No Holiday,No,1,2013.01923077
23829,23829,415,5,10-07-2015,507,Open,No,No Holiday,No,0,0.0
23830,23830,416,5,10-07-2015,1378,Open,No,No Holiday,No,0,0.0
23831,23831,417,5,10-07-2015,619,Open,No,No Holiday,Yes,1,2014.19230769
23832,23832,418,5,10-07-2015,611,Open,No,No Holiday,Yes,0,0.0
23833,23833,419,5,10-07-2015,827,Open,No,No Holiday,No,0,0.0
23834,23834,420,5,10-07-2015,422,Open,No,No Holiday,No,1,2012.51923077
23835,23835,421,5,10-07-2015,895,Open,No,No Holiday,No,0,0.0
23836,23836,422,5,10-07-2015,468,Open,No,No Holiday,No,0,0.0
23837,23837,423,5,10-07-2015,2218,Open,No,No Holiday,No,0,0.0
23838,23838,424,5,10-07-2015,786,Open,No,No Holiday,Yes,1,2011.76923077
23839,23839,425,5,10-07-2015,415,Open,No,No Holiday,Yes,0,0.0
23840,23840,426,5,10-07-2015,555,Open,No,No Holiday,Yes,0,0.0
23841,23841,427,5,10-07-2015,627,Open,No,No Holiday,No,1,2010.25
23842,23842,428,5,10-07-2015,491,Open,No,No Holiday,No,0,0.0
23843,23843,429,5,10-07-2015,434,Open,No,No Holiday,No,1,2013.59615385
23844,23844,430,5,10-07-2015,707,Open,No,No Holiday,No,0,0.0
23845,23845,431,5,10-07-2015,890,Open,No,No Holiday,Yes,0,0.0
23846,23846,432,5,10-07-2015,1521,Open,No,No Holiday,No,0,0.0
23847,23847,433,5,10-07-2015,666,Open,No,No Holiday,No,0,0.0
23848,23848,434,5,10-07-2015,762,Open,No,No Holiday,No,1,2014.76923077
23849,23849,435,5,10-07-2015,326,Open,No,No Holiday,Yes,0,0.0
23850,23850,436,5,10-07-2015,566,Open,No,No Holiday,No,0,0.0
23851,23851,437,5,10-07-2015,710,Open,No,No Holiday,No,1,2010.96153846
23852,23852,438,5,10-07-2015,533,Open,No,No Holiday,No,1,2012.76923077
23853,23853,439,5,10-07-2015,744,Open,No,No Holiday,No,0,0.0
23854,23854,440,5,10-07-2015,624,Open,No,No Holiday,No,0,0.0
23855,23855,441,5,10-07-2015,708,Open,No,No Holiday,Yes,0,0.0
23856,23856,442,5,10-07-2015,455,Open,No,No Holiday,No,0,0.0
23857,23857,443,5,10-07-2015,498,Open,No,No Holiday,No,0,0.0
23858,23858,444,5,10-07-2015,1327,Open,No,No Holiday,No,0,0.0
23859,23859,445,5,10-07-2015,1509,Open,No,No Holiday,Yes,0,0.0
23860,23860,446,5,10-07-2015,556,Open,No,No Holiday,Yes,0,0.0
23861,23861,447,5,10-07-2015,587,Open,No,No Holiday,No,0,0.0
23862,23862,448,5,10-07-2015,661,Open,No,No Holiday,Yes,0,0.0
23863,23863,449,5,10-07-2015,1302,Open,No,No Holiday,No,1,2009.71153846
23864,23864,450,5,10-07-2015,890,Open,No,No Holiday,No,0,0.0
23865,23865,451,5,10-07-2015,438,Open,No,No Holiday,No,1,2010.25
23866,23866,452,5,10-07-2015,474,Open,No,No Holiday,No,0,0.0
23867,23867,453,5,10-07-2015,1099,Open,No,No Holiday,No,0,0.0
23868,23868,454,5,10-07-2015,759,Open,No,No Holiday,No,0,0.0
23869,23869,455,5,10-07-2015,450,Open,No,No Holiday,No,0,0.0
23870,23870,456,5,10-07-2015,734,Open,No,No Holiday,Yes,0,0.0
23871,23871,457,5,10-07-2015,469,Open,No,No Holiday,No,1,2013.59615385
23872,23872,458,5,10-07-2015,577,Open,No,No Holiday,No,0,0.0
23873,23873,459,5,10-07-2015,1102,Open,No,No Holiday,No,0,0.0
23874,23874,460,5,10-07-2015,379,Open,No,No Holiday,No,0,0.0
23875,23875,461,5,10-07-2015,421,Open,No,No Holiday,No,1,2013.76923077
23876,23876,462,5,10-07-2015,595,Open,No,No Holiday,No,0,0.0
23877,23877,463,5,10-07-2015,817,Open,No,No Holiday,Yes,0,0.0
23878,23878,464,5,10-07-2015,1118,Open,No,No Holiday,No,0,0.0
23879,23879,465,5,10-07-2015,561,Open,No,No Holiday,No,0,0.0
23880,23880,466,5,10-07-2015,727,Open,No,No Holiday,Yes,0,0.0
23881,23881,467,5,10-07-2015,1434,Open,No,No Holiday,Yes,0,0.0
23882,23882,468,5,10-07-2015,693,Open,No,No Holiday,No,0,0.0
23883,23883,469,5,10-07-2015,1315,Open,No,No Holiday,No,0,0.0
23884,23884,470,5,10-07-2015,1474,Open,No,No Holiday,Yes,0,0.0
23885,23885,471,5,10-07-2015,536,Open,No,No Holiday,No,0,0.0
23886,23886,472,5,10-07-2015,718,Open,No,No Holiday,No,0,0.0
23887,23887,473,5,10-07-2015,411,Open,No,No Holiday,Yes,0,0.0
23888,23888,474,5,10-07-2015,738,Open,No,No Holiday,No,0,0.0
23889,23889,475,5,10-07-2015,853,Open,No,No Holiday,Yes,0,0.0
23890,23890,476,5,10-07-2015,653,Open,No,No Holiday,No,0,0.0
23891,23891,477,5,10-07-2015,432,Open,No,No Holiday,No,1,2010.67307692
23892,23892,478,5,10-07-2015,651,Open,No,No Holiday,No,0,0.0
23893,23893,479,5,10-07-2015,1381,Open,No,No Holiday,No,0,0.0
23894,23894,480,5,10-07-2015,583,Open,No,No Holiday,No,0,0.0
23895,23895,481,5,10-07-2015,475,Open,No,No Holiday,No,0,0.0
23896,23896,482,5,10-07-2015,802,Open,No,No Holiday,No,0,0.0
23897,23897,483,5,10-07-2015,556,Open,No,No Holiday,No,1,2010.25
23898,23898,484,5,10-07-2015,771,Open,No,No Holiday,No,0,0.0
23899,23899,485,5,10-07-2015,446,Open,No,No Holiday,No,1,2012.42307692
23900,23900,486,5,10-07-2015,470,Open,No,No Holiday,Yes,1,2013.59615385
23901,23901,487,5,10-07-2015,688,Open,No,No Holiday,No,1,2012.76923077
23902,23902,488,5,10-07-2015,379,Open,No,No Holiday,No,0,0.0
23903,23903,489,5,10-07-2015,603,Open,No,No Holiday,No,1,2009.71153846
23904,23904,490,5,10-07-2015,1000,Open,No,No Holiday,No,1,2014.76923077
23905,23905,491,5,10-07-2015,458,Open,No,No Holiday,No,0,0.0
23906,23906,492,5,10-07-2015,1111,Open,No,No Holiday,No,1,2012.76923077
23907,23907,493,5,10-07-2015,812,Open,No,No Holiday,Yes,1,2011.26923077
23908,23908,494,5,10-07-2015,1017,Open,No,No Holiday,No,0,0.0
23909,23909,495,5,10-07-2015,369,Open,No,No Holiday,No,1,2009.71153846
23910,23910,496,5,10-07-2015,710,Open,No,No Holiday,No,0,0.0
23911,23911,497,5,10-07-2015,1125,Open,No,No Holiday,No,0,0.0
23912,23912,498,5,10-07-2015,802,Open,No,No Holiday,No,1,2014.76923077
23913,23913,499,5,10-07-2015,673,Open,No,No Holiday,No,0,0.0
23914,23914,500,5,10-07-2015,402,Open,No,No Holiday,No,1,2013.09615385
23915,23915,501,5,10-07-2015,499,Open,No,No Holiday,No,0,0.0
23916,23916,502,5,10-07-2015,1374,Open,No,No Holiday,No,1,2009.71153846
23917,23917,503,5,10-07-2015,445,Open,No,No Holiday,No,1,2011.26923077
23918,23918,504,5,10-07-2015,837,Open,No,No Holiday,No,0,0.0
23919,23919,505,5,10-07-2015,498,Open,No,No Holiday,No,0,0.0
23920,23920,506,5,10-07-2015,724,Open,No,No Holiday,Yes,0,0.0
23921,23921,507,5,10-07-2015,622,Open,No,No Holiday,Yes,1,2009.71153846
23922,23922,508,5,10-07-2015,699,Open,No,No Holiday,Yes,1,2011.76923077
23923,23923,509,5,10-07-2015,472,Open,No,No Holiday,No,1,2009.71153846
23924,23924,510,5,10-07-2015,812,Open,No,No Holiday,Yes,0,0.0
23925,23925,511,5,10-07-2015,752,Open,No,No Holiday,No,0,0.0
23926,23926,512,5,10-07-2015,1674,Open,No,No Holiday,No,0,0.0
23927,23927,513,5,10-07-2015,1760,Open,No,No Holiday,No,0,0.0
23928,23928,514,5,10-07-2015,586,Open,No,No Holiday,No,1,2012.51923077
23929,23929,515,5,10-07-2015,716,Open,No,No Holiday,Yes,0,0.0
23930,23930,516,5,10-07-2015,630,Open,No,No Holiday,Yes,0,0.0
23931,23931,517,5,10-07-2015,635,Open,No,No Holiday,No,0,0.0
23932,23932,518,5,10-07-2015,430,Open,No,No Holiday,No,1,2010.25
23933,23933,519,5,10-07-2015,517,Open,No,No Holiday,No,1,2012.01923077
23934,23934,520,5,10-07-2015,458,Open,No,No Holiday,No,0,0.0
23935,23935,521,5,10-07-2015,420,Open,No,No Holiday,No,0,0.0
